Problema;Algoritmo;bhv;hv;gd;igd;igdp;bspread;spread
WFG7;NSGAII;0.2140638516;0.2127281247;0.0001993316;0.0000393200;0.0011477262;0.0000000000;0.3804939362
WFG7;MyNSGAII;0.2140638516;0.2128210878;0.0001823466;0.0000403447;0.0011390807;0.0000000000;0.3606125647
WFG7;NSGAII;0.2140638516;0.2125970954;0.0001907688;0.0000433030;0.0012558751;0.0000000000;0.3913408035
WFG7;MyNSGAII;0.2140638516;0.2127173784;0.0001792902;0.0000405807;0.0011523718;0.0000000000;0.3899298730
WFG7;NSGAII;0.2140638516;0.2127442568;0.0001820809;0.0000428493;0.0012024488;0.0000000000;0.3774693519
WFG7;MyNSGAII;0.2140638516;0.2127842093;0.0001912399;0.0000392709;0.0011081759;0.0000000000;0.3789281236
WFG7;NSGAII;0.2140638516;0.2128627106;0.0001841901;0.0000361857;0.0010272955;0.0000000000;0.3774565535
WFG7;MyNSGAII;0.2140638516;0.2127245500;0.0001915565;0.0000411847;0.0011470687;0.0000000000;0.3904579661
WFG7;NSGAII;0.2140638516;0.2127167882;0.0001806382;0.0000417144;0.0011605156;0.0000000000;0.4077300327
WFG7;MyNSGAII;0.2140638516;0.2127047881;0.0001761652;0.0000405474;0.0011687520;0.0000000000;0.3948297904
WFG7;NSGAII;0.2140638516;0.2125228575;0.0001772639;0.0000408115;0.0012833272;0.0000000000;0.3781762212
WFG7;MyNSGAII;0.2140638516;0.2125378400;0.0001890147;0.0000391326;0.0011868568;0.0000000000;0.4099259611
WFG7;NSGAII;0.2140638516;0.2126630498;0.0001634553;0.0000395179;0.0011693944;0.0000000000;0.3870835336
WFG7;MyNSGAII;0.2140638516;0.2127704508;0.0001865588;0.0000402482;0.0011375240;0.0000000000;0.3764977105
WFG7;NSGAII;0.2140638516;0.2122775994;0.0001657093;0.0000417835;0.0014345271;0.0000000000;0.3949392109
WFG7;MyNSGAII;0.2140638516;0.2127883029;0.0001800745;0.0000426584;0.0011423870;0.0000000000;0.3865045852
WFG7;NSGAII;0.2140638516;0.2127942097;0.0001795936;0.0000410470;0.0011085200;0.0000000000;0.3913654339
WFG7;MyNSGAII;0.2140638516;0.2128178813;0.0001891247;0.0000392690;0.0011501303;0.0000000000;0.3563073305
WFG7;NSGAII;0.2140638516;0.2126664025;0.0001915500;0.0000377816;0.0011633610;0.0000000000;0.3834265730
WFG7;MyNSGAII;0.2140638516;0.2127187392;0.0001833956;0.0000413128;0.0011336700;0.0000000000;0.4073261654
WFG7;NSGAII;0.2140638516;0.2128985548;0.0001938116;0.0000374664;0.0010282120;0.0000000000;0.3844084202
WFG8;MyNSGAII;0.2126467298;0.1474664584;0.0087010494;0.0038182145;0.0490280541;0.0000000000;0.7312442359
WFG8;NSGAII;0.2126467298;0.1744900998;0.0011885146;0.0014294376;0.0189610038;0.0000000000;1.2212468283
WFG8;MyNSGAII;0.2126467298;0.1488951672;0.0055181091;0.0029223990;0.0398132565;0.0000000000;0.7597995249
WFG8;NSGAII;0.2126467298;0.1827025514;0.0012345147;0.0015140719;0.0196916103;0.0000000000;1.0898914902
WFG8;MyNSGAII;0.2126467298;0.1933219299;0.0016270385;0.0012284884;0.0161877155;0.0000000000;0.8632244138
WFG8;NSGAII;0.2126467298;0.1648912491;0.0035867363;0.0022543262;0.0303920551;0.0000000000;1.2446277904
WFG8;MyNSGAII;0.2126467298;0.1510011487;0.0054449151;0.0028612114;0.0376604284;0.0000000000;0.8472715042
WFG8;NSGAII;0.2126467298;0.1487604290;0.0055679729;0.0029275257;0.0404751261;0.0000000000;0.8971020443
WFG8;MyNSGAII;0.2126467298;0.1486212622;0.0089168022;0.0038066046;0.0481293350;0.0000000000;0.7021732038
WFG8;NSGAII;0.2126467298;0.1691578104;0.0017608882;0.0016926233;0.0234650337;0.0000000000;1.2047226784
WFG8;MyNSGAII;0.2126467298;0.1493367827;0.0091114513;0.0038219946;0.0477850922;0.0000000000;0.7348219131
WFG8;NSGAII;0.2126467298;0.1490062368;0.0054566716;0.0029487245;0.0402184991;0.0000000000;0.8691769104
WFG8;MyNSGAII;0.2126467298;0.1497053230;0.0050663103;0.0030286909;0.0403710285;0.0000000000;0.8491828088
WFG8;NSGAII;0.2126467298;0.1530925659;0.0054060055;0.0027168430;0.0382816280;0.0000000000;1.0004265376
WFG8;MyNSGAII;0.2126467298;0.1908148725;0.0018373686;0.0014506036;0.0196797673;0.0000000000;0.8885423767
WFG8;NSGAII;0.2126467298;0.1767752090;0.0015104903;0.0018172554;0.0229879577;0.0000000000;1.2476179378
WFG8;MyNSGAII;0.2126467298;0.1913322393;0.0015474928;0.0014375691;0.0156216136;0.0000000000;0.9694818687
WFG8;NSGAII;0.2126467298;0.1492183849;0.0087476065;0.0038291900;0.0483025331;0.0000000000;0.8277355236
WFG8;MyNSGAII;0.2126467298;0.1471643003;0.0056395357;0.0029921118;0.0422378018;0.0000000000;0.8152660857
WFG8;NSGAII;0.2126467298;0.1851981217;0.0013594572;0.0013685710;0.0175109126;0.0000000000;1.0598970835
WFG8;MyNSGAII;0.2126467298;0.1899349186;0.0020357466;0.0013798971;0.0196152885;0.0000000000;0.9104036068
WFG8;NSGAII;0.2126467298;0.1895312341;0.0015763907;0.0013143916;0.0182187996;0.0000000000;1.0326946675
WFG8;MyNSGAII;0.2126467298;0.1508752680;0.0088377312;0.0037261882;0.0456803118;0.0000000000;0.7854334079
WFG8;NSGAII;0.2126467298;0.1883048069;0.0013090353;0.0012087165;0.0172123591;0.0000000000;1.1078143442
WFG8;MyNSGAII;0.2126467298;0.1507460117;0.0052319074;0.0029068115;0.0379635472;0.0000000000;0.8036901863
WFG8;NSGAII;0.2126467298;0.1628157184;0.0019626170;0.0017168842;0.0245495924;0.0000000000;1.2344330873
WFG8;MyNSGAII;0.2126467298;0.1502268943;0.0054468950;0.0028752957;0.0382137512;0.0000000000;0.8534147760
WFG8;NSGAII;0.2126467298;0.1848756255;0.0014445433;0.0013966568;0.0182175328;0.0000000000;1.1644710200
WFG8;MyNSGAII;0.2126467298;0.1488231807;0.0084670196;0.0038247932;0.0484578565;0.0000000000;0.7453927522
WFG8;NSGAII;0.2126467298;0.1717324667;0.0017452516;0.0016253578;0.0219105617;0.0000000000;1.1233217964
WFG8;MyNSGAII;0.2126467298;0.1496113057;0.0085593932;0.0038111990;0.0472948608;0.0000000000;0.7314616553
WFG8;NSGAII;0.2126467298;0.1648222081;0.0030565342;0.0018920325;0.0264330901;0.0000000000;1.1544466496
WFG8;MyNSGAII;0.2126467298;0.1492414682;0.0086726671;0.0037963586;0.0476044691;0.0000000000;0.6837973063
WFG8;NSGAII;0.2126467298;0.1852377838;0.0013803669;0.0013941511;0.0185577211;0.0000000000;1.1288195844
WFG8;MyNSGAII;0.2126467298;0.1488807687;0.0085802969;0.0037817108;0.0482864554;0.0000000000;0.7220018154
WFG8;NSGAII;0.2126467298;0.1869457530;0.0014493771;0.0013978043;0.0195102630;0.0000000000;1.1677346881
WFG8;MyNSGAII;0.2126467298;0.1490300490;0.0054313577;0.0029216893;0.0397483220;0.0000000000;0.8184839813
WFG8;NSGAII;0.2126467298;0.1470841163;0.0056768977;0.0032957791;0.0438698407;0.0000000000;1.0400180808
WFG8;MyNSGAII;0.2126467298;0.1490491124;0.0088149912;0.0038203382;0.0482019809;0.0000000000;0.7250536079
WFG8;NSGAII;0.2126467298;0.1890254095;0.0014336636;0.0012572133;0.0168050279;0.0000000000;1.0875741439
WFG8;MyNSGAII;0.2126467298;0.1478718224;0.0086791116;0.0037931140;0.0487985043;0.0000000000;0.6737101254
WFG8;NSGAII;0.2126467298;0.1474662012;0.0091845746;0.0037890262;0.0488256627;0.0000000000;0.7932928295
WFG8;MyNSGAII;0.2126467298;0.1485000532;0.0088682606;0.0038126772;0.0483105537;0.0000000000;0.7262030380
WFG8;NSGAII;0.2126467298;0.1838441921;0.0017211417;0.0014792685;0.0211286434;0.0000000000;1.0196297946
WFG8;MyNSGAII;0.2126467298;0.1496234552;0.0088937434;0.0038254834;0.0475697661;0.0000000000;0.6950939093
WFG8;NSGAII;0.2126467298;0.1845545992;0.0017573225;0.0014123988;0.0201914151;0.0000000000;0.9707625814
WFG8;MyNSGAII;0.2126467298;0.1494199450;0.0054415171;0.0029122778;0.0394701326;0.0000000000;0.8130138933
WFG8;NSGAII;0.2126467298;0.1716216185;0.0031208287;0.0023249146;0.0311484213;0.0000000000;1.1345907381
WFG8;MyNSGAII;0.2126467298;0.1498730637;0.0056160571;0.0029374994;0.0392689017;0.0000000000;0.7829540014
WFG8;NSGAII;0.2126467298;0.1877449475;0.0014121621;0.0012674013;0.0177742257;0.0000000000;1.0803689081
WFG8;MyNSGAII;0.2126467298;0.1498532466;0.0054851626;0.0029050550;0.0387163676;0.0000000000;0.8461448391
WFG8;NSGAII;0.2126467298;0.1496339591;0.0053883236;0.0030408664;0.0395237520;0.0000000000;0.9565481762
WFG8;MyNSGAII;0.2126467298;0.1479956197;0.0057744955;0.0029083559;0.0404909223;0.0000000000;0.8094934640
WFG8;NSGAII;0.2126467298;0.1475480586;0.0089106248;0.0038376591;0.0499402691;0.0000000000;0.7840814007
WFG8;MyNSGAII;0.2126467298;0.1465002977;0.0084796566;0.0038526101;0.0513964357;0.0000000000;0.7230159334
WFG8;NSGAII;0.2126467298;0.1850390789;0.0015353916;0.0013451947;0.0179247845;0.0000000000;1.0853641493
WFG8;MyNSGAII;0.2126467298;0.1498529899;0.0054474887;0.0028881438;0.0386904540;0.0000000000;0.7773722899
WFG8;NSGAII;0.2126467298;0.1756428555;0.0014005272;0.0015667086;0.0223657670;0.0000000000;1.1759082832
WFG8;MyNSGAII;0.2126467298;0.1862838522;0.0021003138;0.0014639346;0.0209774652;0.0000000000;0.9943091947
WFG8;NSGAII;0.2126467298;0.1666221402;0.0021936081;0.0020135064;0.0288769238;0.0000000000;1.1584199866
WFG9;MyNSGAII;0.2457958973;0.2431704821;0.0006594221;0.0000459226;0.0016631099;0.0000000000;0.4293734838
WFG9;NSGAII;0.2457958973;0.2437867722;0.0004492134;0.0000410501;0.0013041023;0.0000000000;0.4022851011
WFG9;MyNSGAII;0.2457958973;0.2423539116;0.0005383769;0.0000513965;0.0021164952;0.0000000000;0.4305151856
WFG9;NSGAII;0.2457958973;0.2409385844;0.0005313451;0.0000620998;0.0029656317;0.0000000000;0.4033266852
WFG9;MyNSGAII;0.2457958973;0.2428690654;0.0005465373;0.0000451432;0.0018369913;0.0000000000;0.3728869015
WFG9;NSGAII;0.2457958973;0.2425618428;0.0005318669;0.0000484433;0.0019684545;0.0000000000;0.4108423784
WFG9;MyNSGAII;0.2457958973;0.2436436602;0.0004924036;0.0000432045;0.0014083318;0.0000000000;0.4053923608
WFG9;NSGAII;0.2457958973;0.2424823021;0.0005467164;0.0000489792;0.0020404661;0.0000000000;0.4205728596
WFG9;MyNSGAII;0.2457958973;0.2434305300;0.0006311111;0.0000412044;0.0014938498;0.0000000000;0.3872427341
WFG9;NSGAII;0.2457958973;0.2435244499;0.0005736208;0.0000439515;0.0014425984;0.0000000000;0.4179580539
WFG9;MyNSGAII;0.2457958973;0.2434903541;0.0005541255;0.0000433254;0.0014267896;0.0000000000;0.4292880031
WFG9;NSGAII;0.2457958973;0.2419050805;0.0005274144;0.0000549849;0.0023539217;0.0000000000;0.4249957312
WFG9;MyNSGAII;0.2457958973;0.2435103171;0.0005790961;0.0000421489;0.0014520057;0.0000000000;0.3970864345
WFG9;NSGAII;0.2457958973;0.2412472215;0.0005660283;0.0000608019;0.0028119664;0.0000000000;0.3800398822
WFG9;MyNSGAII;0.2457958973;0.2421060130;0.0005925504;0.0000524753;0.0022310807;0.0000000000;0.3990544116
WFG9;NSGAII;0.2457958973;0.2428186598;0.0004778757;0.0000438598;0.0018044593;0.0000000000;0.3719776604
WFG9;MyNSGAII;0.2457958973;0.2435673470;0.0006415974;0.0000431656;0.0014179743;0.0000000000;0.4361945195
WFG9;NSGAII;0.2457958973;0.2417522601;0.0005263155;0.0000548812;0.0024671770;0.0000000000;0.3945116866
WFG9;MyNSGAII;0.2457958973;0.2418618852;0.0005927807;0.0000546460;0.0024215584;0.0000000000;0.4026063004
WFG9;NSGAII;0.2457958973;0.2434016965;0.0005493782;0.0000435892;0.0015046889;0.0000000000;0.4242980616
WFG9;MyNSGAII;0.2457958973;0.2435626523;0.0004841439;0.0000413500;0.0013998602;0.0000000000;0.4111155429
WFG9;NSGAII;0.2457958973;0.2428804268;0.0005622394;0.0000446387;0.0017936818;0.0000000000;0.3912603619
WFG9;MyNSGAII;0.2457958973;0.2433411905;0.0005915213;0.0000427896;0.0015526289;0.0000000000;0.3724877871
WFG9;NSGAII;0.2457958973;0.2433754962;0.0006410083;0.0000430932;0.0015205773;0.0000000000;0.4215938887
WFG9;MyNSGAII;0.2457958973;0.2435024911;0.0005144037;0.0000431470;0.0014940313;0.0000000000;0.4204592467
WFG9;NSGAII;0.2457958973;0.2421564778;0.0005792300;0.0000506258;0.0022362723;0.0000000000;0.3904930902
WFG9;MyNSGAII;0.2457958973;0.2431994680;0.0004828081;0.0000456491;0.0016561557;0.0000000000;0.4139166550
WFG9;NSGAII;0.2457958973;0.2428336418;0.0005456172;0.0000445441;0.0017930840;0.0000000000;0.4134759349
WFG9;MyNSGAII;0.2457958973;0.2421167582;0.0005839561;0.0000511039;0.0022644163;0.0000000000;0.3775002292
WFG9;NSGAII;0.2457958973;0.2431528064;0.0005643786;0.0000445950;0.0016560953;0.0000000000;0.4051575940
WFG9;MyNSGAII;0.2457958973;0.2401216906;0.0005838667;0.0000719191;0.0034866658;0.0000000000;0.3651639403
WFG9;NSGAII;0.2457958973;0.2438081164;0.0005225637;0.0000393679;0.0012856773;0.0000000000;0.3830170116
WFG9;MyNSGAII;0.2457958973;0.2425083698;0.0006141747;0.0000472120;0.0020141935;0.0000000000;0.4048212956
WFG9;NSGAII;0.2457958973;0.2412421903;0.0006003482;0.0000597828;0.0027976496;0.0000000000;0.3823520123
WFG9;MyNSGAII;0.2457958973;0.2435601321;0.0006491628;0.0000420176;0.0014233654;0.0000000000;0.4084903013
WFG9;NSGAII;0.2457958973;0.2423471386;0.0005623911;0.0000486298;0.0020984811;0.0000000000;0.3908879895
WFG9;MyNSGAII;0.2457958973;0.2421296922;0.0006479299;0.0000522219;0.0022517229;0.0000000000;0.3988218508
WFG9;NSGAII;0.2457958973;0.2426562004;0.0005647596;0.0000468319;0.0019206392;0.0000000000;0.4161450518
WFG9;MyNSGAII;0.2457958973;0.2426322336;0.0006151376;0.0000464015;0.0019312253;0.0000000000;0.4204735862
WFG9;NSGAII;0.2457958973;0.2408163155;0.0005770675;0.0000639266;0.0030410916;0.0000000000;0.4005034199
WFG9;MyNSGAII;0.2457958973;0.2437259699;0.0005705952;0.0000393609;0.0013343867;0.0000000000;0.3869084031
WFG9;NSGAII;0.2457958973;0.2426659828;0.0005495839;0.0000479668;0.0019326856;0.0000000000;0.4087974470
WFG9;MyNSGAII;0.2457958973;0.2431137749;0.0006068405;0.0000485763;0.0017209178;0.0000000000;0.4216721995
WFG9;NSGAII;0.2457958973;0.2424224121;0.0006163752;0.0000496021;0.0020755805;0.0000000000;0.4001132323
WFG9;MyNSGAII;0.2457958973;0.2431920818;0.0006377362;0.0000466539;0.0016822882;0.0000000000;0.4246622336
WFG9;NSGAII;0.2457958973;0.2423065388;0.0005499507;0.0000491933;0.0021197601;0.0000000000;0.4002975370
WFG9;MyNSGAII;0.2457958973;0.2426039228;0.0006206036;0.0000477397;0.0019318079;0.0000000000;0.4201202034
WFG9;NSGAII;0.2457958973;0.2423040818;0.0005938235;0.0000492026;0.0021584277;0.0000000000;0.3777380671
WFG9;MyNSGAII;0.2457958973;0.2417910342;0.0005684578;0.0000541544;0.0024545755;0.0000000000;0.3844915246
WFG9;NSGAII;0.2457958973;0.2403583181;0.0005655566;0.0000703765;0.0033550797;0.0000000000;0.3728644717
WFG9;MyNSGAII;0.2457958973;0.2422312936;0.0005210119;0.0000507977;0.0021817328;0.0000000000;0.4013078297
WFG9;NSGAII;0.2457958973;0.2429228498;0.0005215517;0.0000461140;0.0017713819;0.0000000000;0.3990933788
WFG9;MyNSGAII;0.2457958973;0.2421804459;0.0005956264;0.0000523960;0.0022304692;0.0000000000;0.4196652836
WFG9;NSGAII;0.2457958973;0.2434536510;0.0005763459;0.0000415374;0.0014655508;0.0000000000;0.4130702034
WFG9;MyNSGAII;0.2457958973;0.2425384572;0.0005744908;0.0000478171;0.0019835050;0.0000000000;0.4058301747
WFG9;NSGAII;0.2457958973;0.2421615856;0.0006228864;0.0000510599;0.0022182679;0.0000000000;0.4007922152
WFG9;MyNSGAII;0.2457958973;0.2423680211;0.0006399252;0.0000498474;0.0020658849;0.0000000000;0.4242228098
WFG9;NSGAII;0.2457958973;0.2425988875;0.0005886311;0.0000480272;0.0019638330;0.0000000000;0.4017212256
WFG9;MyNSGAII;0.2457958973;0.2438799964;0.0005855461;0.0000400408;0.0012538514;0.0000000000;0.3879782084
WFG9;NSGAII;0.2457958973;0.2426282871;0.0006417390;0.0000466288;0.0019315126;0.0000000000;0.4182481405
Schaffer;MyNSGAII;0.8316583125;0.8202787073;0.0003210356;0.0015257113;0.0064829263;0.0000000000;0.7311896389
Schaffer;NSGAII;0.8316583125;0.0000000000;2.2491276928;0.1088115878;1.4686103603;0.0000000000;0.5108109096
Schaffer;MyNSGAII;0.8316583125;0.8265148441;0.0002511866;0.0009223605;0.0033956952;0.0000000000;0.7802897607
Schaffer;NSGAII;0.8316583125;0.0000000000;1.7907908676;0.1723454818;2.4199737391;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8319003730;0.0001360428;0.0001461407;0.0007382800;0.0000000000;0.3678999229
Schaffer;NSGAII;0.8316583125;0.4046836253;0.0638560639;0.0257929846;0.2467313745;0.0000000000;0.3177196950
Schaffer;MyNSGAII;0.8316583125;0.8191202094;0.0004802302;0.0014346169;0.0070935737;0.0000000000;0.7312295777
Schaffer;NSGAII;0.8316583125;0.0000000000;1.4150495257;0.1266664452;1.7427799968;0.0000000000;0.5099614060
Schaffer;MyNSGAII;0.8316583125;0.8226991435;0.0003192182;0.0013982886;0.0053191580;0.0000000000;0.7688832965
Schaffer;NSGAII;0.8316583125;0.0000000000;11.5038879035;0.8432181222;11.9535018536;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8222796255;0.0004649385;0.0013707786;0.0055218601;0.0000000000;0.7603083228
Schaffer;NSGAII;0.8316583125;0.5544920029;0.0023239688;0.0314801048;0.1734812561;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8220288097;0.0003721841;0.0011386329;0.0056094853;0.0000000000;0.7080239507
Schaffer;NSGAII;0.8316583125;0.0000000000;1.4885493198;0.0751281145;0.9234922584;0.0000000000;0.4574917971
Schaffer;MyNSGAII;0.8316583125;0.8289874939;0.0001680848;0.0005914698;0.0021666625;0.0000000000;0.7564739375
Schaffer;NSGAII;0.8316583125;0.0000000000;30.9649204665;2.2104979632;31.3389326040;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8319660350;0.0001392740;0.0001542841;0.0007321802;0.0000000000;0.3478584890
Schaffer;NSGAII;0.8316583125;0.4952091403;0.2357365805;0.0302266815;0.2213670211;0.0000000000;0.4239117308
Schaffer;MyNSGAII;0.8316583125;0.8007676537;0.0019171539;0.0032577233;0.0162008275;0.0000000000;0.6444159358
Schaffer;NSGAII;0.8316583125;0.0000000000;0.4250365308;0.0702122784;0.9565094035;0.0000000000;0.3489093502
Schaffer;MyNSGAII;0.8316583125;0.7517984098;0.0099818668;0.0066946665;0.0405844820;0.0000000000;0.6129423019
Schaffer;NSGAII;0.8316583125;0.0000000000;0.6141312972;0.0966007431;1.2762024996;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8026850940;0.0004825374;0.0027208718;0.0152580249;0.0000000000;0.6571644692
Schaffer;NSGAII;0.8316583125;0.0000000000;9.1583104369;0.6792885879;9.6289111736;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.7969233784;0.0006984529;0.0032951477;0.0181118982;0.0000000000;0.7964349847
Schaffer;NSGAII;0.8316583125;0.1122842009;0.4931530119;0.0523530165;0.5568134699;0.0000000000;0.3437581005
Schaffer;MyNSGAII;0.8316583125;0.7995234765;0.0004891369;0.0036624671;0.0168486794;0.0000000000;0.8999731422
Schaffer;NSGAII;0.8316583125;0.4685264358;0.0005727423;0.0359824760;0.2432334874;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8287823187;0.0001760906;0.0005297620;0.0022297370;0.0000000000;0.7508172065
Schaffer;NSGAII;0.8316583125;0.5537954032;0.0013554127;0.0315171005;0.1740370044;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8271569458;0.0002104727;0.0007554291;0.0031323878;0.0000000000;0.7407063412
Schaffer;NSGAII;0.8316583125;0.2307778562;0.0000690154;0.0482131902;0.4475692664;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.7949690233;0.0177425937;0.0050039464;0.0192394328;0.0000000000;0.6965489013
Schaffer;NSGAII;0.8316583125;0.3377997571;0.8867159728;0.0427051881;0.3533491973;0.0000000000;0.4411307761
Schaffer;MyNSGAII;0.8316583125;0.7861904216;0.0013516049;0.0048384679;0.0234469545;0.0000000000;0.5806452136
Schaffer;NSGAII;0.8316583125;0.4720970859;0.0023798361;0.0357974511;0.2402997287;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8276662561;0.0001877717;0.0005700053;0.0028237473;0.0000000000;0.7955521767
Schaffer;NSGAII;0.8316583125;0.1252824750;0.0000394803;0.0537243331;0.5445492453;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8119763696;0.0004394279;0.0021388263;0.0106047286;0.0000000000;0.6534200558
Schaffer;NSGAII;0.8316583125;0.0000000000;0.0932156494;0.0656415604;0.7590263700;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8320259440;0.0001348796;0.0001272919;0.0006349362;0.0000000000;0.3341361011
Schaffer;NSGAII;0.8316583125;0.0000000000;23.7060815371;1.8925250804;26.8308208825;0.0000000000;0.7788761615
Schaffer;MyNSGAII;0.8316583125;0.8216479431;0.0003881178;0.0013485088;0.0058734187;0.0000000000;0.6933513164
Schaffer;NSGAII;0.8316583125;0.5310303821;0.0035938048;0.0327206948;0.1923241386;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8042887710;0.0010531473;0.0028973688;0.0144448924;0.0000000000;0.8199946717
Schaffer;NSGAII;0.8316583125;0.0000000000;2.2050601948;0.1999081207;2.8188621463;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.7896144103;0.0005282881;0.0043900583;0.0217492562;0.0000000000;0.7216190838
Schaffer;NSGAII;0.8316583125;0.0000000000;0.0511701005;0.0381331361;0.4813339800;0.0000000000;0.0820911820
Schaffer;MyNSGAII;0.8316583125;0.8079538802;0.0004886875;0.0027501140;0.0126229905;0.0000000000;0.7819593289
Schaffer;NSGAII;0.8316583125;0.0000000000;9.6989471729;0.7170318183;10.1641536194;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8225005459;0.0002516792;0.0013323622;0.0053616399;0.0000000000;0.8210299750
Schaffer;NSGAII;0.8316583125;0.1140722335;0.0019335001;0.0543172501;0.5551210853;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8113241266;0.0057051539;0.0032463429;0.0109989533;0.0000000000;0.7758366233
Schaffer;NSGAII;0.8316583125;0.0000000000;6.9191357130;0.5015016633;7.1072620945;0.0000000000;0.6752196142
Schaffer;MyNSGAII;0.8316583125;0.8116086427;0.0006461789;0.0022649115;0.0108371944;0.0000000000;0.6047302271
Schaffer;NSGAII;0.8316583125;0.0000000000;1.7063177714;0.1667651642;2.3385372283;0.0000000000;1.0000000000
Schaffer;MyNSGAII;0.8316583125;0.8261869335;0.0002775488;0.0008917971;0.0036041189;0.0000000000;0.6465915929
Schaffer;NSGAII;0.8316583125;0.4622824209;0.0017490697;0.0205572903;0.1856262760;0.0000000000;0.3470844590
Schaffer;MyNSGAII;0.8316583125;0.8319414867;0.0001366817;0.0001473482;0.0007057769;0.0000000000;0.3560969054
Schaffer;NSGAII;0.8316583125;0.0000000000;1.5328450377;0.1744719126;2.4608219983;0.0000000000;0.5459475829
Tanaka;MyNSGAII;0.3095662212;0.3103942103;0.0003196905;0.0002050392;0.0008951592;0.0000000000;0.9068215346
Tanaka;NSGAII;0.3095662212;0.3088353819;0.0002509716;0.0005517728;0.0015213668;0.0000000000;1.2249135275
Tanaka;MyNSGAII;0.3095662212;0.3094097609;0.0003189400;0.0002442377;0.0010491065;0.0000000000;0.9639650057
Tanaka;NSGAII;0.3095662212;0.3091626415;0.0002684455;0.0003990731;0.0015688571;0.0000000000;1.2032976771
Tanaka;MyNSGAII;0.3095662212;0.3102429104;0.0004142246;0.0002002061;0.0009855558;0.0000000000;0.9714687114
Tanaka;NSGAII;0.3095662212;0.3086009461;0.0003010765;0.0004143841;0.0018722066;0.0000000000;1.2225457879
Tanaka;MyNSGAII;0.3095662212;0.3102290003;0.0003758416;0.0002734765;0.0011769966;0.0000000000;0.9638653347
Tanaka;NSGAII;0.3095662212;0.3086918142;0.0002107482;0.0005898184;0.0018706369;0.0000000000;1.2593016239
Tanaka;MyNSGAII;0.3095662212;0.3107650839;0.0003573424;0.0001889551;0.0008205247;0.0000000000;0.8827508320
Tanaka;NSGAII;0.3095662212;0.3093997609;0.0002397061;0.0004703445;0.0016197950;0.0000000000;1.1936879210
Tanaka;MyNSGAII;0.3095662212;0.3105352236;0.0003610722;0.0002811965;0.0008329967;0.0000000000;0.8905655155
Tanaka;NSGAII;0.3095662212;0.3088905151;0.0002917883;0.0004978245;0.0019252724;0.0000000000;1.2497807240
Tanaka;MyNSGAII;0.3095662212;0.3102415349;0.0003006587;0.0002238854;0.0009957553;0.0000000000;0.9726190505
Tanaka;NSGAII;0.3095662212;0.3087840362;0.0001871955;0.0005598331;0.0018232526;0.0000000000;1.2210044210
Tanaka;MyNSGAII;0.3095662212;0.3104713888;0.0003873837;0.0001955290;0.0009225524;0.0000000000;0.9101499853
Tanaka;NSGAII;0.3095662212;0.3093759579;0.0003714643;0.0004375047;0.0015873260;0.0000000000;1.1799497321
Tanaka;MyNSGAII;0.3095662212;0.3103840865;0.0003505926;0.0002757673;0.0009036710;0.0000000000;0.9413780656
Tanaka;NSGAII;0.3095662212;0.3090143061;0.0003667611;0.0003448012;0.0016578685;0.0000000000;1.2022767183
Tanaka;MyNSGAII;0.3095662212;0.3103764469;0.0002899843;0.0001910129;0.0008338435;0.0000000000;0.8907523975
Tanaka;NSGAII;0.3095662212;0.3082487878;0.0002779233;0.0005399940;0.0019645120;0.0000000000;1.2667099288
Tanaka;MyNSGAII;0.3095662212;0.3100232246;0.0002985518;0.0002442591;0.0010940849;0.0000000000;1.0000452760
Tanaka;NSGAII;0.3095662212;0.3076253486;0.0003624031;0.0004547559;0.0019607493;0.0000000000;1.2418993141
Tanaka;MyNSGAII;0.3095662212;0.3104755589;0.0002589228;0.0002371489;0.0009230504;0.0000000000;0.9646954717
Tanaka;NSGAII;0.3095662212;0.3085395311;0.0002677602;0.0004521708;0.0018943307;0.0000000000;1.2365894823
Tanaka;MyNSGAII;0.3095662212;0.3101427014;0.0003218728;0.0002953442;0.0008584880;0.0000000000;0.9235238392
Tanaka;NSGAII;0.3095662212;0.3071341114;0.0003595357;0.0005098504;0.0021947109;0.0000000000;1.2041815518
